Date,PS,QV2M,AVG_TS,T2M_RANGE,T2M_MAX,T2M_MIN
2001/3/27,86.91,3.17,20.34,13.46,28.48,15.02
2001/3/28,87.1,3.54,21.62,13.52,29.14,15.62
2001/3/29,87.18,3.72,22.24,15.55,30.69,15.14
2001/3/30,87.18,3.91,22.2,14.29,29.92,15.63
2001/3/31,87.4,6.47,22.38,14.18,28.37,14.19
2001/4/1,87.4,6.77,21.54,10.81,25.59,14.78
2001/4/2,87.28,3.85,20.48,13.7,27.44,13.75
2001/4/3,87.38,2.99,20.57,15.98,29.3,13.33
2001/4/4,87.47,2.75,20.9,13.79,29.63,15.83
2001/4/5,87.32,2.5,22.26,15.66,31.55,15.88
2001/4/6,87.48,2.81,22.91,15.84,31.71,15.87
2001/4/7,87.45,2.93,23.03,15.85,32,16.14
2001/4/8,87.21,2.99,22.25,13.91,30.44,16.51
2001/4/9,87.02,2.75,22.73,17.17,31.24,14.07
2001/4/10,87.29,2.5,24.03,16.02,33.01,17
2001/4/11,87.38,2.62,24.49,16.8,33.39,16.58
2001/4/12,87.27,2.69,24.94,17.26,33.2,15.95
2001/4/13,87.39,3.54,23.6,11.59,30.06,18.47
2001/4/14,87.71,6.1,23.52,11.14,28.18,17.04
2001/4/15,87.69,7.93,23.87,12.59,28.54,15.94
2001/4/16,87.46,7.32,23,12.38,28,15.62
2001/4/17,87.34,7.02,22.33,13.16,27.99,14.83
2001/4/18,87.31,7.08,22.84,12.93,28.17,15.23
2001/4/19,87.16,6.77,22.75,13.71,28.8,15.09
2001/4/20,87.04,5.62,23.33,13.54,29.58,16.05
2001/4/21,86.91,5.8,22.97,14.32,29.62,15.3
2001/4/22,87,4.39,22.98,13.28,29.93,16.65
2001/4/23,87.12,3.36,23.42,14.28,31.68,17.4
2001/4/24,87.33,3.85,24.83,15.36,32.43,17.07
2001/4/25,87.18,4.7,24.23,12.51,31.07,18.56
2001/4/26,87.09,5.31,25.38,15.45,32.63,17.19
2001/4/27,86.99,4.76,25.95,15.41,33.4,17.99
2001/4/28,86.77,4.52,26.92,14.42,34.8,20.37
2001/4/29,86.88,5.68,26.53,14.98,33.35,18.37
2001/4/30,87.17,6.65,27.2,14.4,32.98,18.58
2001/5/1,87.24,8.97,27.09,11.93,32.13,20.21
2001/5/2,87.12,9.22,26.44,13.48,31.56,18.08
2001/5/3,86.93,9.03,26.45,11.06,29.89,18.83
2001/5/4,87.06,9.95,26.05,12.67,30.3,17.63
2001/5/5,87.07,10.38,26.41,12.16,30.38,18.22
2001/5/6,87.08,12.33,25.5,9.71,29.05,19.34
2001/5/7,87.03,12.57,24.58,9.32,27.87,18.55
2001/5/8,86.84,11.96,26.83,12.24,30.6,18.36
2001/5/9,86.64,12.08,24.51,10.64,29.29,18.65
2001/5/10,86.67,11.11,26.23,12.07,31.51,19.44
2001/5/11,86.99,12.39,25.61,9.91,29.2,19.3
2001/5/12,87.1,11.96,26.63,12.7,31.35,18.65
2001/5/13,87.02,12.02,27.55,10.52,30.98,20.46
2001/5/14,87.07,12.7,26.83,9.67,30.24,20.57
2001/5/15,87.18,12.15,24.69,8.97,28.48,19.51
2001/5/16,87.2,12.08,26.76,10.49,29.9,19.4
2001/5/17,87.1,10.68,25.71,10.46,30.36,19.9
2001/5/18,87,9.7,25.65,10.99,30.23,19.24
2001/5/19,86.96,10.44,26.46,11.2,30.92,19.72
2001/5/20,86.91,9.58,26.62,11.78,31.44,19.66
2001/5/21,86.9,10.44,26.32,10.35,30.26,19.9
2001/5/22,86.89,10.93,26.73,11.08,30.45,19.37
2001/5/23,86.82,10.25,27.31,10.94,31.18,20.24
2001/5/24,86.61,10.5,27.83,11.22,31.8,20.58
2001/5/25,86.54,10.07,28.23,11.55,32.71,21.15
2001/5/26,86.73,11.47,28.19,11.9,32.13,20.23
2001/5/27,86.85,12.51,26.88,8.42,29.33,20.91
2001/5/28,86.71,10.19,27.5,12.52,32.08,19.56
2001/5/29,86.7,10.38,27.39,13.1,32.37,19.27
2001/5/30,86.68,11.23,27.08,10.71,31.4,20.69
2001/5/31,86.59,11.11,26.33,10.38,30.58,20.22
2001/6/1,86.75,12.45,26.9,10.63,30.15,19.51
2001/6/2,86.95,12.94,27.76,10.24,31.13,20.89
2001/6/3,87.02,15.69,25.92,8.6,28.89,20.29
2001/6/4,86.89,14.28,24.4,7.45,27.49,20.05
2001/6/5,86.71,13.43,26.96,10.65,30.17,19.52
2001/6/6,86.62,12.94,27.3,11.6,31.55,19.96
2001/6/7,86.71,12.02,28.09,11.86,31.93,20.07
2001/6/8,86.62,11.66,27.57,10.75,31.14,20.39
2001/6/9,86.68,10.86,27.71,11.2,31.94,20.73
2001/6/10,86.69,13.85,28.55,12.11,32.49,20.38
2001/6/11,86.72,14.4,27.59,10.21,31.63,21.42
2001/6/12,86.81,15.01,27.48,9.17,30.5,21.33
2001/6/13,86.83,15.5,28.67,12.05,33.62,21.57
2001/6/14,86.71,15.44,25.59,7.5,28.9,21.41
2001/6/15,86.5,14.53,26.44,11.3,30.83,19.53
2001/6/16,86.42,14.4,26.99,11.22,30.58,19.35
2001/6/17,86.44,15.38,27.02,10.62,30.66,20.04
2001/6/18,86.56,15.99,25.4,7.92,28.87,20.96
2001/6/19,86.54,15.99,25.53,8.05,28.71,20.66
2001/6/20,86.47,17.03,23.73,4.97,25.81,20.84
2001/6/21,86.53,16.66,25.09,7.7,28.23,20.53
2001/6/22,86.57,15.56,26.54,9.74,30.65,20.92
2001/6/23,86.6,15.75,27.11,9.88,30.8,20.91
2001/6/24,86.61,16.66,26.99,10.48,31.64,21.16
2001/6/25,86.62,16.48,26.9,10.06,30.77,20.71
2001/6/26,86.55,16.85,26.81,9.52,30.66,21.14
2001/6/27,86.56,16.05,27.02,9.25,30.27,21.02
2001/6/28,86.53,17.21,25.69,6.88,28.82,21.94
2001/6/29,86.7,17.27,24.62,4.9,26.76,21.87
2001/6/30,86.81,16.17,24.59,6.29,27.01,20.72
2001/7/1,86.82,15.2,26.48,10.5,30.43,19.92
2001/7/2,86.77,15.87,26.15,9.09,29.65,20.57
2001/7/3,86.65,16.66,26.73,9.32,29.98,20.66
2001/7/4,86.6,16.54,27.78,9.91,31.54,21.64
2001/7/5,86.55,15.01,29.01,11.2,32.88,21.68
2001/7/6,86.53,16.3,28.97,10.61,32.44,21.83
2001/7/7,86.68,16.36,27.51,9.5,31.74,22.24
2001/7/8,86.62,15.62,27.87,9.29,31.61,22.32
2001/7/9,86.62,16.48,27.89,9.88,31.93,22.05
2001/7/10,86.75,15.5,28,10.88,32.35,21.46
2001/7/11,86.8,15.44,27.26,10.08,30.84,20.76
2001/7/12,86.75,15.75,27.5,9.74,30.98,21.24
2001/7/13,86.71,16.05,27.11,8.6,29.96,21.35
2001/7/14,86.69,16.85,24.12,4.84,26.06,21.23
2001/7/15,86.69,17.64,22.74,3.67,24.47,20.8
2001/7/16,86.7,16.05,25.05,7.87,28.58,20.72
2001/7/17,86.66,16.48,25.65,9.01,29.37,20.37
2001/7/18,86.58,18.31,23.89,4.8,26.1,21.3
2001/7/19,86.67,17.82,23.54,4.79,25.94,21.15
2001/7/20,86.72,16.54,24.33,7.55,28.19,20.65
2001/7/21,86.64,17.4,24.31,6.63,27.4,20.77
2001/7/22,86.81,17.21,25.64,8.65,29.01,20.36
2001/7/23,86.86,17.09,26.62,9.89,30.86,20.97
2001/7/24,86.85,16.85,26.25,9.37,30.41,21.05
2001/7/25,86.8,17.27,25.13,7.48,28.45,20.98
2001/7/26,86.86,17.27,25.48,8.08,28.8,20.72
2001/7/27,86.7,17.82,25.48,6.75,28.32,21.57
2001/7/28,86.63,18.31,24.02,4.95,26.31,21.37
2001/7/29,86.68,17.64,24.79,6.54,27.55,21.01
2001/7/30,86.78,17.46,23.55,5.34,26.23,20.88
2001/7/31,86.87,17.52,23.87,6.5,26.49,19.99
2001/8/1,86.68,17.88,22.9,3.93,25.05,21.11
2001/8/2,86.65,17.03,24.47,6,26.8,20.8
2001/8/3,86.93,16.54,25.45,9.48,30,20.52
2001/8/4,87.22,16.48,26.17,9.23,30.08,20.86
2001/8/5,87.25,16.05,26.48,10.6,30.88,20.28
2001/8/6,87.18,14.83,22.73,5.78,25.39,19.62
2001/8/7,87.06,15.87,24.46,7.97,27.99,20.02
2001/8/8,87.05,16.66,25,7.97,28.47,20.5
2001/8/9,87.21,16.6,25.85,9.05,29.98,20.93
2001/8/10,87.19,16.6,25.97,8.45,29.37,20.93
2001/8/11,87.11,16.97,26.28,9.08,30.05,20.98
2001/8/12,86.9,17.64,25.19,7.85,28.78,20.93
2001/8/13,86.87,16.11,23.78,5.98,26.83,20.85
2001/8/14,87.04,16.66,26.19,10.01,30.51,20.51
2001/8/15,87.07,16.11,26.53,9.81,30.8,20.99
2001/8/16,86.79,17.15,26.29,8.32,29.38,21.06
2001/8/17,86.64,17.52,24.44,5.45,26.83,21.38
2001/8/18,86.65,16.66,24.09,5.7,26.9,21.21
2001/8/19,86.76,17.7,24.95,6.95,28.04,21.09
2001/8/20,86.97,17.7,25.26,7.31,28.74,21.43
2001/8/21,86.96,17.76,24.6,5.75,27.46,21.71
2001/8/22,86.78,18.13,23,4.71,25.65,20.93
2001/8/23,86.79,17.82,22.55,3.97,24.35,20.38
2001/8/24,86.84,17.15,22.11,3.87,24.05,20.19
2001/8/25,86.92,15.87,23.21,6.97,26.72,19.75
2001/8/26,86.76,15.99,24.06,9.34,28.66,19.33
2001/8/27,86.64,17.03,23.51,7.34,26.98,19.63
2001/8/28,86.54,17.09,23.23,7.28,26.7,19.42
2001/8/29,86.57,17.03,22.96,5.94,25.96,20.03
2001/8/30,86.63,16.97,23.62,7.81,27.42,19.62
2001/8/31,86.75,16.66,22.72,4.84,25.25,20.4
2001/9/1,86.88,15.99,22.29,5.38,25.4,20.03
2001/9/2,86.92,16.66,21.77,4.74,24.22,19.48
2001/9/3,87,16.54,22.76,7.24,26.19,18.94
2001/9/4,86.97,16.48,22.23,4.45,24.68,20.23
2001/9/5,86.93,16.3,21.69,5.14,24.61,19.47
2001/9/6,87.08,15.81,21.55,5.7,24.77,19.08
2001/9/7,87.18,15.5,21.9,6.22,25.21,18.99
2001/9/8,87.26,15.93,21.34,5.17,24.35,19.18
2001/9/9,87.07,16.11,21.58,5.98,24.91,18.93
2001/9/10,86.93,16.66,21.71,5.45,24.4,18.96
2001/9/11,87.02,15.75,20.28,3.48,22.25,18.77
2001/9/12,87.17,15.01,20.88,4.94,23.58,18.65
2001/9/13,87.08,15.44,20.87,4.92,23.44,18.51
2001/9/14,87.27,15.26,20.72,4.04,22.88,18.85
2001/9/15,87.32,14.65,21.01,6.03,25.23,19.2
2001/9/16,87.3,14.53,21.72,6.55,25.52,18.98
2001/9/17,87.17,15.44,20.91,6.19,24.5,18.31
2001/9/18,87.06,14.59,21.37,7.37,25.01,17.64
2001/9/19,87.04,12.94,20.01,8.23,25.51,17.29
2001/9/20,87.19,12.21,19.75,8.57,25.88,17.31
2001/9/21,87.32,13.43,20.41,8.16,26.08,17.91
2001/9/22,87.34,13.98,21.33,7.19,26.27,19.08
2001/9/23,87.34,14.22,21.4,7.79,26.3,18.51
2001/9/24,87.34,15.2,21.61,7.12,25.7,18.58
2001/9/25,87.3,15.38,21.08,5.69,24.69,19.01
2001/9/26,87.18,15.69,20.91,5.38,24.69,19.3
2001/9/27,87.21,14.83,21.4,6.7,25.53,18.83
2001/9/28,87.25,14.59,21.51,7.3,26.19,18.89
2001/9/29,87.3,14.65,21.69,7.98,26.56,18.58
2001/9/30,87.4,14.89,20.75,5.35,24.23,18.87
2001/10/1,87.46,14.22,19.32,3.77,21.91,18.15
2001/10/2,87.34,14.16,19.75,5.51,22.91,17.4
2001/10/3,87.26,14.04,20.02,5.83,23.9,18.07
2001/10/4,87.36,14.4,19.3,4.45,22.05,17.6
2001/10/5,87.22,14.28,19.16,4.67,21.96,17.29
2001/10/6,87.32,13.73,19.85,7.05,24.51,17.44
2001/10/7,87.41,14.04,20.66,7.24,25.38,18.14
2001/10/8,87.44,14.47,20.64,7.22,25.3,18.08
2001/10/9,87.35,13.61,20.14,7.27,25.08,17.81
2001/10/10,87.36,12.51,19.15,8.35,24.68,16.32
2001/10/11,87.45,12.15,19.31,7.55,24.75,17.19
2001/10/12,87.48,11.11,18.64,7.33,24.66,17.34
2001/10/13,87.45,10.99,18.55,8.68,24.94,16.26
2001/10/14,87.35,10.13,17.96,9.09,24.99,15.9
2001/10/15,87.52,9.34,17.98,8.75,24.73,15.98
2001/10/16,87.54,8.3,17.12,9.78,24.54,14.76
2001/10/17,87.48,7.81,16.5,9.45,24.27,14.83
2001/10/18,87.38,8.3,16.51,8.48,23.38,14.9
2001/10/19,87.66,10.19,17.8,8.99,23.6,14.61
2001/10/20,87.74,10.86,17.88,9.79,24.09,14.3
2001/10/21,87.64,11.11,18.16,9.48,24.53,15.06
2001/10/22,87.71,11.11,18.86,9.12,25.05,15.92
2001/10/23,87.69,10.5,18.79,8.49,24.88,16.38
2001/10/24,87.48,11.11,18.62,8.73,24.62,15.9
2001/10/25,87.32,10.13,18.16,8.91,25.01,16.11
2001/10/26,87.39,10.01,17.78,9.05,23.81,14.76
2001/10/27,87.63,11.41,18.81,7.92,23.84,15.92
2001/10/28,87.64,11.11,19.71,10.13,25.63,15.5
2001/10/29,87.59,10.74,19.4,8.57,24.96,16.39
2001/10/30,87.53,10.13,18.56,9.59,25.01,15.43
2001/10/31,87.53,10.62,17.98,7.69,23.21,15.52
2001/11/1,87.62,10.44,16.64,8.27,22.55,14.28
2001/11/2,87.71,10.68,16.94,8.16,22.81,14.65
2001/11/3,87.63,11.11,17.71,8.05,22.82,14.77
2001/11/4,87.53,9.89,17.42,9.41,24.11,14.69
2001/11/5,87.74,8.12,16.73,8.57,23.62,15.04
2001/11/6,87.86,8.3,16.54,8.93,23.61,14.69
2001/11/7,87.71,6.59,15.34,9.75,23.23,13.49
2001/11/8,87.66,6.53,14.65,9.59,22.19,12.6
2001/11/9,87.66,6.77,14.65,9.99,22.76,12.77
2001/11/10,87.69,6.35,14.58,10.16,23.14,12.98
2001/11/11,87.64,5.62,13.83,9.74,22.97,13.23
2001/11/12,87.62,5.13,13.84,10.3,23.54,13.24
2001/11/13,87.74,5.37,13.92,12.19,23.92,11.73
2001/11/14,87.8,5.43,14.17,12.27,24.23,11.96
2001/11/15,87.82,5.49,14.16,10.12,24.01,13.89
2001/11/16,87.8,5.37,13.8,8.93,23.04,14.11
2001/11/17,87.78,5.86,13.67,9.66,22.73,13.07
2001/11/18,87.81,6.71,13.6,10.51,21.96,11.45
2001/11/19,87.88,6.71,13.55,11.02,21.99,10.97
2001/11/20,87.98,6.71,13.55,10.7,22.32,11.62
2001/11/21,87.93,6.9,13.26,9.71,21.42,11.71
2001/11/22,87.8,6.9,12.89,9.09,20.76,11.68
2001/11/23,87.68,6.23,12.27,9.54,20.75,11.22
2001/11/24,87.84,5.55,11.98,10.91,21.29,10.38
2001/11/25,87.8,4.64,12.19,11.34,22.98,11.64
2001/11/26,87.79,4.33,11.95,10.55,22.5,11.95
2001/11/27,87.81,4.39,11.32,9.97,21.29,11.32
2001/11/28,87.56,4.39,10.58,10.45,20.4,9.95
2001/11/29,87.66,4.03,10,11.18,20.15,8.98
2001/11/30,87.64,3.85,10.09,11.3,21.13,9.83
2001/12/1,87.57,3.78,9.69,10.86,20.05,9.19
2001/12/2,87.47,3.6,9.05,10.07,19.23,9.16
2001/12/3,87.61,3.66,9.01,11.46,19.31,7.85
2001/12/4,87.53,4.03,9.62,9.82,19.91,10.09
2001/12/5,87.47,4.03,9.19,9.38,19.03,9.65
2001/12/6,87.61,4.15,8.48,9.93,18.03,8.1
2001/12/7,87.59,4.64,8.2,8.98,17.27,8.3
2001/12/8,87.54,5,8.33,8.73,17.29,8.55
2001/12/9,87.69,4.94,7.92,9.38,16.89,7.51
2001/12/10,87.81,5.13,8.05,9.53,16.68,7.15
2001/12/11,87.81,4.33,8.45,10.76,18.55,7.8
2001/12/12,87.77,4.21,8.67,10.41,18.97,8.55
2001/12/13,87.94,4.52,8.79,10.14,18.4,8.26
2001/12/14,88.02,4.27,9.67,10.67,19.85,9.18
2001/12/15,87.97,4.15,8.55,8.49,17.58,9.1
2001/12/16,87.82,4.21,8.7,9.58,18.26,8.69
2001/12/17,87.93,4.27,8.56,11.12,18.3,7.18
2001/12/18,88.01,4.09,8.67,11.28,18.83,7.55
2001/12/19,88.03,3.91,9.09,10.7,19.51,8.8
2001/12/20,87.98,3.78,9.05,10.48,19.18,8.69
2001/12/21,88.05,3.66,9.17,11.02,20.13,9.12
2001/12/22,88.11,3.3,9.57,13.68,21.48,7.8
2001/12/23,88.03,2.99,9.54,10.34,21.61,11.27
2001/12/24,87.95,3.17,9.26,10.98,20.86,9.87
2001/12/25,87.91,3.3,9.19,10.57,20.3,9.73
2001/12/26,88.01,3.42,8.51,9.34,18.76,9.42
2001/12/27,88.1,3.48,8.85,10.9,19.6,8.7
2001/12/28,88.17,3.11,7.98,10.6,18.45,7.85
2001/12/29,87.97,2.81,7.4,10.63,18.3,7.67
2001/12/30,87.9,2.99,7.51,11.7,18.24,6.54
2001/12/31,87.82,2.69,7.01,10.82,17.73,6.9
2002/1/1,87.96,2.62,6.65,11.03,17.73,6.69
2002/1/2,88.05,2.44,7.71,11.89,20,8.11
2002/1/3,88.08,2.44,7.56,10.61,18.94,8.33
2002/1/4,88.05,2.69,7.59,9.58,18.62,9.05
2002/1/5,87.89,2.87,7.97,10.24,19.08,8.83
2002/1/6,87.89,3.11,8.45,10.76,18.76,7.99
2002/1/7,87.92,3.3,9.05,10.52,18.33,7.81
2002/1/8,87.95,3.78,9.58,9.57,18.36,8.78
2002/1/9,87.93,4.03,9.37,10.05,18.83,8.78
2002/1/10,87.88,3.42,8.5,11.07,18.94,7.86
2002/1/11,87.62,2.93,7.57,10.58,18.09,7.51
2002/1/12,87.59,2.75,6.71,13.8,18.58,4.78
2002/1/13,87.57,3.11,7.15,11.31,17.87,6.55
2002/1/14,87.43,3.78,9.37,10.79,20.24,9.45
2002/1/15,87.47,4.76,11.02,10.3,19.82,9.52
2002/1/16,87.51,6.16,11.12,8.55,17.8,9.24
2002/1/17,87.46,5.62,11.09,9.23,18.1,8.87
2002/1/18,87.45,6.35,11.43,9.88,18.35,8.47
2002/1/19,87.56,5.55,12.49,12.38,20.91,8.53
2002/1/20,87.67,4.58,9.6,6.09,15.04,8.94
2002/1/21,87.54,5.92,11.98,11.26,20.12,8.86
2002/1/22,87.49,4.88,10.84,11.46,19.48,8.01
2002/1/23,87.39,3.72,9.9,12.76,19.52,6.76
2002/1/24,87.2,3.23,8.19,11.78,17.26,5.48
2002/1/25,87.26,2.99,7.37,11.65,16.8,5.15
2002/1/26,87.42,2.81,7.11,11.73,16.94,5.21
2002/1/27,87.51,3.85,8.2,10.93,15.51,4.58
2002/1/28,87.64,6.04,7.33,7.49,12.14,4.65
2002/1/29,87.81,4.94,8.58,11.27,16.12,4.86
2002/1/30,87.76,4.52,8.59,11.45,16.45,5
2002/1/31,87.84,3.91,8.76,11.89,17.97,6.08
2002/2/1,87.86,3.23,8.76,12.49,18.92,6.42
2002/2/2,87.69,2.75,8.46,12.34,18.98,6.63
2002/2/3,87.5,2.32,8.4,14.51,19.89,5.38
2002/2/4,87.62,2.38,8.51,12.73,20.12,7.39
2002/2/5,87.65,2.32,8.71,12.87,20.67,7.8
2002/2/6,87.58,3.6,11.44,13,21.52,8.52
2002/2/7,87.7,5.86,13.62,13.77,22.52,8.76
2002/2/8,87.76,6.71,14.15,13.59,22.16,8.56
2002/2/9,87.8,4.88,13.4,12.36,22.66,10.3
2002/2/10,87.74,2.75,12.63,14.65,23.98,9.34
2002/2/11,87.76,3.11,13.26,11.98,23.49,11.5
2002/2/12,87.92,5.43,12.38,12.02,20.87,8.85
2002/2/13,87.79,3.54,12,15.23,22.44,7.21
2002/2/14,87.83,3.11,11.61,12.88,21.79,8.91
2002/2/15,87.77,3.36,11.95,12.74,22.04,9.3
2002/2/16,87.73,3.66,13.33,12.65,23.74,11.1
2002/2/17,87.85,4.03,14.14,12.66,24.12,11.47
2002/2/18,87.93,3.91,15.27,12.86,24.73,11.87
2002/2/19,87.82,3.54,13.8,11.66,23.01,11.35
2002/2/20,87.78,3.6,13.87,10.92,22.47,11.55
2002/2/21,87.81,3.54,13.4,12.81,22.4,9.58
2002/2/22,87.97,3.23,13.28,12.96,22.94,9.98
2002/2/23,87.96,3.85,14.5,12.64,24.33,11.69
2002/2/24,87.73,3.6,15.3,13.6,25.4,11.8
2002/2/25,87.7,4.7,14.07,13.93,23.72,9.8
2002/2/26,87.6,4.88,13.35,11.94,21.14,9.2
2002/2/27,87.44,3.54,12.94,11.64,21.55,9.9
2002/2/28,87.49,3.72,13.43,11.34,21.8,10.46
2002/3/1,87.55,4.09,14.66,12.71,23.51,10.8
2002/3/2,87.49,4.82,16.53,12.92,24.71,11.79
2002/3/3,87.42,6.84,15.52,11.25,21.71,10.45
2002/3/4,87.34,5.25,14.94,12.99,23.29,10.3
2002/3/5,87.44,4.15,14.9,12.39,23.36,10.98
2002/3/6,87.46,4.15,13.64,11.95,22.34,10.38
2002/3/7,87.56,3.97,14.3,11.84,23.08,11.25
2002/3/8,87.69,4.09,15.26,13.45,23.65,10.19
2002/3/9,87.77,3.72,15.26,12.52,23.97,11.45
2002/3/10,87.72,4.09,16.68,12.69,26.23,13.54
2002/3/11,87.57,4.27,17.57,12.91,26.44,13.54
2002/3/12,87.57,3.85,17.9,11.9,26.74,14.85
2002/3/13,87.59,3.91,18.18,12.71,27.41,14.7
2002/3/14,87.49,4.15,19.28,12.87,27.99,15.12
2002/3/15,87.43,3.54,16.98,11.42,24.77,13.35
2002/3/16,87.33,3.91,16.4,13.52,25.17,11.65
2002/3/17,87.55,4.39,17.53,13.69,26.24,12.55
2002/3/18,87.71,4.39,18.11,13.52,26.88,13.36
2002/3/19,87.75,4.33,18.69,12.48,28.02,15.54
2002/3/20,87.62,4.46,19.39,13.52,28.75,15.23
2002/3/21,87.37,5.07,19,13.18,27.75,14.57
2002/3/22,87.14,5.43,19.83,13.71,28.2,14.48
2002/3/23,87.05,5.31,19.99,12.34,27.84,15.51
2002/3/24,86.96,5.49,19.67,14.37,27.12,12.76
2002/3/25,86.98,5.07,20.29,15.75,28.34,12.59
2002/3/26,87.18,4.82,20.86,15.58,28.58,13.01
2002/3/27,87.3,4.64,20.35,15.06,28.31,13.24
2002/3/28,87.3,3.72,19.27,13.23,27.28,14.05
2002/3/29,87.41,3.3,19.36,14.38,28.05,13.67
2002/3/30,87.45,3.54,18.9,14.21,27.23,13.01
2002/3/31,87.46,4.58,19.08,13.09,27.01,13.92
2002/4/1,87.44,5.31,20.08,14.09,27.51,13.43
2002/4/2,87.37,5.86,19.42,13.62,26.48,12.84
2002/4/3,87.24,6.04,18.21,13.02,24.45,11.43
2002/4/4,87.27,5.92,19.15,14.1,26.3,12.19
2002/4/5,87.4,5.13,20.73,13.8,28.62,14.83
2002/4/6,87.46,4.82,20.84,12.76,28.6,15.83
2002/4/7,87.45,5.37,21.89,13.22,29.67,16.45
2002/4/8,87.29,4.82,22.42,13.7,31.15,17.45
2002/4/9,87.13,5.37,23.8,12.98,30.48,17.49
2002/4/10,86.99,4.39,21.9,13.54,29.23,15.69
2002/4/11,87.29,3.54,20.99,13.74,28.76,15.01
2002/4/12,87.59,5.25,22.01,12.79,27.8,15.01
2002/4/13,87.58,7.45,23.23,11.75,28.58,16.83
2002/4/14,87.29,7.51,22.99,11.48,28.83,17.34
2002/4/15,87.33,7.69,23.33,12.91,29.38,16.48
2002/4/16,87.19,7.93,24.36,13.07,30.58,17.51
2002/4/17,87.18,6.47,25.3,13.26,32.36,19.09
2002/4/18,87.05,4.64,25.44,13.57,32.73,19.15
2002/4/19,87.19,3.48,25.44,14.58,33.9,19.32
2002/4/20,87.38,3.54,25.68,15.09,33.72,18.63
2002/4/21,87.15,4.7,25.66,13.43,32.47,19.04
2002/4/22,87.06,5.98,25.75,12.52,32.19,19.68
2002/4/23,87.23,9.22,24.57,11.1,29.41,18.31
2002/4/24,87.21,10.5,25.15,11.53,29.01,17.48
2002/4/25,87.09,9.7,26.65,12.57,31.1,18.54
2002/4/26,87.03,9.34,25.81,13.98,32.06,18.08
2002/4/27,87.05,8.91,22.66,10.26,26.02,15.76
2002/4/28,87.09,6.23,23.87,16.98,30.63,13.65
2002/4/29,86.92,6.84,25,14.26,30.98,16.73
2002/4/30,86.91,8.24,24.42,9.71,28.71,19
2002/5/1,87.08,5.8,23.83,14.38,29.85,15.47
2002/5/2,87.12,7.26,25.02,14.44,31.15,16.72
2002/5/3,87.17,9.77,23.58,11.25,28.57,17.32
2002/5/4,87.12,8.79,24.94,14.02,31.06,17.05
2002/5/5,87.04,11.35,22.93,11.34,27.67,16.33
2002/5/6,87.05,11.72,24.27,11.38,28.26,16.88
2002/5/7,87.04,12.21,24.51,10.02,27.8,17.77
2002/5/8,87.01,11.11,26.15,12.88,30.87,18
2002/5/9,87.13,11.35,26.26,10.03,29.67,19.63
2002/5/10,87.09,12.63,25.82,10.03,29.69,19.66
2002/5/11,86.68,12.76,25.19,10.48,28.75,18.26
2002/5/12,86.74,11.84,26.51,14.11,31.65,17.55
2002/5/13,87.01,13.06,27.82,11.41,31.84,20.42
2002/5/14,87.15,13.98,25.68,8.39,28.87,20.48
2002/5/15,87.06,14.16,27.32,11.14,31.08,19.94
2002/5/16,86.9,14.59,25.93,7.94,28.9,20.96
2002/5/17,86.74,13.61,27.21,10.41,30.73,20.32
2002/5/18,86.41,13.31,27.08,9.48,30.37,20.89
2002/5/19,86.1,9.77,28.17,13.99,34.33,20.34
2002/5/20,86.2,5.31,27.18,14.67,35.3,20.63
2002/5/21,86.55,5.07,26.98,11.43,34.09,22.66
2002/5/22,86.77,4.88,26.71,13.56,34.55,20.98
2002/5/23,87.06,8,26.12,12.59,32.17,19.58
2002/5/24,87.19,11.47,25.29,10.23,29.7,19.48
2002/5/25,87.18,10.93,25.03,10.49,29.12,18.62
2002/5/26,87.06,11.66,21.3,6.96,24.35,17.39
2002/5/27,86.84,11.66,20.56,6.98,23.29,16.3
2002/5/28,86.94,11.35,23.87,10.52,27.72,17.2
2002/5/29,87.15,12.39,23.2,9.63,27.3,17.66
2002/5/30,87.15,11.84,24.95,10.2,28.37,18.17
2002/5/31,87.14,12.33,24.64,10.55,28.73,18.18
2002/6/1,87.05,12.15,25.94,11.25,29.86,18.61
2002/6/2,87,11.72,26.73,10.7,30.01,19.3
2002/6/3,86.91,10.93,27.19,11.58,31.55,19.98
2002/6/4,86.8,10.68,27.9,11.92,32.49,20.58
2002/6/5,86.83,10.86,27.26,9.95,31.16,21.22
2002/6/6,86.77,10.74,27.07,11.84,31.68,19.83
2002/6/7,86.75,10.44,27.32,10.51,31.06,20.55
2002/6/8,86.7,10.8,27.47,11.23,31.59,20.37
2002/6/9,86.8,13.06,28.14,10.7,31.65,20.95
2002/6/10,86.91,15.81,25.91,7.99,28.7,20.71
2002/6/11,86.98,15.38,24.1,5.16,25.73,20.57
2002/6/12,86.83,14.89,23.71,5.73,25.98,20.26
2002/6/13,86.64,14.47,26.31,10.01,29.65,19.65
2002/6/14,86.66,14.83,25.91,10.17,29.98,19.8
2002/6/15,86.67,14.77,25.72,8.68,28.51,19.83
2002/6/16,86.78,14.59,27.22,11.52,31.36,19.83
2002/6/17,86.8,15.14,27.78,11.21,31.45,20.24
2002/6/18,86.67,14.28,27.52,9.83,31.13,21.3
2002/6/19,86.57,13.85,27.98,11.42,32.13,20.71
2002/6/20,86.51,14.34,27.8,10.47,31.38,20.91
